Date,Time,Active Power [W],Apparent Power [VA],Power Factor,Active Energy[Wh],Reactive Energy[varh],Apparent Energy[vah]
18/11/2023,20:00:00,765988.1,768593.8,0.997,13125244883,6952082651,13942750722
18/11/2023,20:30:00,629256.5,631651.8,0.996,13125583771,6952113325,13943091006
18/11/2023,21:00:00,572205.7,576882.5,0.992,13125887496,6952144474,13943396345
18/11/2023,21:30:00,564090.2,572919.3,0.985,13126175800,6952190248,13943688296
18/11/2023,22:00:00,549482.4,559738,0.982,13126455366,6952243027,13943972808
18/11/2023,22:30:00,556385.2,574250.4,0.969,13126735014,6952305336,13944259346
18/11/2023,23:00:00,542971.3,561619,0.967,13127011652,6952373270,13944544213
18/11/2023,23:30:00,517281.7,532906.9,0.971,13127277276,6952443158,13944818887
19/11/2023,0:00:00,502823.1,516957,0.973,13127537258,6952507159,13945086639
19/11/2023,0:30:00,509595.3,525497.9,0.97,13127791289,6952571658,13945348744
19/11/2023,1:00:00,497487.4,514438.5,0.967,13128043918,6952638081,13945609967
19/11/2023,1:30:00,491834.6,509418.2,0.965,13128295640,6952707472,13945871091
19/11/2023,2:00:00,499054.5,519571.9,0.961,13128545111,6952780509,13946131050
19/11/2023,2:30:00,482189.3,503881,0.957,13128793579,6952853660,13946390070
19/11/2023,3:00:00,483980.3,505781.6,0.957,13129038641,6952926871,13946645847
19/11/2023,3:30:00,494334.5,518756.1,0.953,13129278875,6952999338,13946896783
19/11/2023,4:00:00,494539.7,520851,0.949,13129517226,6953073640,13947146459
19/11/2023,4:30:00,529053.8,551250.7,0.96,13129773569,6953150191,13947414006
19/11/2023,5:00:00,703974.7,715430.3,0.984,13130088477,6953213282,13947735345
19/11/2023,5:30:00,802629,814741,0.985,13130471719,6953277802,13948124001
19/11/2023,6:00:00,917514.1,945607.7,0.97,13130901565,6953361004,13948561984
19/11/2023,6:30:00,1044936.3,1082049.9,0.966,13131385573,6953494444,13949064083
19/11/2023,7:00:00,1036167.8,1072506,0.966,13131910285,6953639393,13949608509
19/11/2023,7:30:00,1081315.9,1119562.2,0.966,13132429751,6953775315,13950145487
19/11/2023,8:00:00,1124169.3,1184379.7,0.949,13132981212,6953939873,13950721093
19/11/2023,8:30:00,1068872.2,1123073.1,0.952,13133543758,6954133443,13951316038
19/11/2023,9:00:00,1102677.3,1164522.8,0.947,13134092088,6954315848,13951893934
19/11/2023,9:30:00,1126146.9,1177457.2,0.956,13134659261,6954501325,13952490705
19/11/2023,10:00:00,1084562.1,1138807.7,0.952,13135209301,6954678555,13953068612
19/11/2023,10:30:00,1063872.4,1122687.8,0.948,13135746137,6954857488,13953634508
19/11/2023,11:00:00,1015795.2,1069864.8,0.949,13136264652,6955030876,13954181254
19/11/2023,11:30:00,1042193.8,1097207.4,0.95,13136784983,6955201365,13954728824
19/11/2023,12:00:00,1007605.1,1063695.5,0.947,13137309795,6955368838,13955279731
19/11/2023,12:30:00,1010552.8,1066022.4,0.948,13137818301,6955538171,13955815716
19/11/2023,13:00:00,994004.7,1048524.8,0.948,13138311563,6955707625,13956337286
19/11/2023,13:30:00,987754.9,1044656.3,0.946,13138807994,6955880507,13956862977
19/11/2023,14:00:00,974285.1,1035109.1,0.941,13139296228,6956056579,13957381999
19/11/2023,14:30:00,974564.9,1032164.7,0.944,13139778125,6956228714,13957893733
19/11/2023,15:00:00,995198.7,1042679.5,0.954,13140263325,6956385299,13958403599
19/11/2023,15:30:00,958408.6,1000788.9,0.958,13140748075,6956531962,13958910061
19/11/2023,16:00:00,954285.6,999334,0.955,13141230252,6956682091,13959415093
19/11/2023,16:30:00,951617.7,995827.1,0.956,13141708362,6956834828,13959917030
19/11/2023,17:00:00,940591.9,987810.2,0.952,13142170228,6956985507,13960402867
19/11/2023,17:30:00,917868.6,960206.1,0.956,13142644162,6957131216,13960898724
19/11/2023,18:00:00,944640.3,979377.5,0.965,13143117221,6957264595,13961390244
19/11/2023,18:30:00,978743.9,1020572.9,0.959,13143596373,6957400190,13961888262
19/11/2023,19:00:00,1006597.7,1056788.2,0.953,13144084187,6957550831,13962398835
19/11/2023,19:30:00,943539.6,1002899.5,0.941,13144577680,6957712264,13962918086
19/11/2023,20:00:00,883709,956736.1,0.924,13145031816,6957890281,13963405923
19/11/2023,20:30:00,835034.8,869129.5,0.961,13145462644,6958041367,13963862805
19/11/2023,21:00:00,791304.6,811107.4,0.976,13145872463,6958157099,13964288759
19/11/2023,21:30:00,555713.5,563633.9,0.986,13146226156,6958225094,13964649200
19/11/2023,22:00:00,539949,544115.5,0.992,13146495288,6958264799,13964921273
19/11/2023,22:30:00,550788.3,557661.7,0.988,13146764424,6958302266,13965193024
19/11/2023,23:00:00,544370.5,554333.3,0.982,13147037875,6958350812,13965470779
19/11/2023,23:30:00,552672.6,568141.2,0.973,13147308117,6958408822,13965747200
20/11/2023,0:00:00,528102.3,543609.6,0.971,13147575646,6958473676,13966022489
20/11/2023,0:30:00,514595.2,531736.7,0.968,13147836589,6958540369,13966291843
20/11/2023,1:00:00,522039,542909,0.962,13148095289,6958610941,13966560006
20/11/2023,1:30:00,495286,516519,0.959,13148352124,6958685841,13966827563
20/11/2023,2:00:00,494054.6,516015.1,0.957,13148605296,6958763515,13967092392
20/11/2023,2:30:00,511684.8,540654.9,0.946,13148856210,6958849179,13967357546
20/11/2023,3:00:00,500416.4,529279.9,0.945,13149104462,6958932498,13967619419
20/11/2023,3:30:00,493737.5,525767.4,0.939,13149351586,6959018671,13967881146
20/11/2023,4:00:00,485901.9,518485,0.937,13149600893,6959109066,13968146344
20/11/2023,4:30:00,501013.4,525361,0.954,13149849939,6959192867,13968409180
20/11/2023,5:00:00,638528.6,646598.2,0.988,13150117903,6959263247,13968686570
20/11/2023,5:30:00,916096.2,925529.5,0.99,13150522669,6959320300,13969095368
20/11/2023,6:00:00,1032791.1,1056903.4,0.977,13151009467,6959414692,13969591621
20/11/2023,6:30:00,1153870.1,1198319.6,0.963,13151572886,6959560100,13970173563
20/11/2023,7:00:00,1220081.1,1266118.3,0.964,13152166974,6959732585,13970792206
20/11/2023,7:30:00,1299500.7,1343177.1,0.967,13152808085,6959900424,13971454950
20/11/2023,8:00:00,1357316.4,1397119.6,0.972,13153474835,6960062628,13972141167
20/11/2023,8:30:00,1351122.6,1383706.9,0.976,13154159464,6960221619,13972844027
20/11/2023,9:00:00,1420859.6,1460440.2,0.973,13154853030,6960373345,13973554005
20/11/2023,9:30:00,1420859.6,1457635,0.975,13155560955,6960540257,13974281346
20/11/2023,10:00:00,1387763.4,1440953.9,0.963,13156269463,6960724966,13975013604
20/11/2023,10:30:00,1393602.8,1447790,0.963,13156973995,6960918839,13975744333
20/11/2023,11:00:00,1467836,1517801.4,0.967,13157691357,6961113633,13976487681
20/11/2023,11:30:00,1465354.8,1516905,0.966,13158431175,6961310420,13977253232
20/11/2023,12:00:00,1443135.2,1494223,0.966,13159159171,6961506148,13978007093
20/11/2023,12:30:00,1456064,1522572.2,0.956,13159886698,6961710525,13978762837
20/11/2023,13:00:00,1468545,1525704.3,0.963,13160629603,6961921948,13979535269
